3.0157,-0.67103,5.2175,0.73225
2.798,0.10472,3.0666,0.42363
3.0896,-2.4093,10.356,2.2533
2.9711,0.16795,3.0027,0.3485
3.1967,-0.77378,4.6759,0.020438
2.8524,0.57112,1.6109,-0.18161
2.9723,1.3577,-0.62653,-0.82647
2.9134,-2.9579,9.6767,0.75787
2.8861,-0.25736,4.1047,0.77816
2.9615,-1.1553,5.2755,0.016652
2.8974,2.0722,-1.7799,-0.65441
2.4139,-0.58896,3.8766,0.17042
3.2633,0.33168,1.6505,-0.77711
2.6064,1.3809,-0.30981,-0.20029
2.7288,0.12596,2.2521,-0.24276
3.0209,0.041809,3.273,0.26409
2.9026,2.7788,-5.5383,-2.7188
2.9269,-2.3341,7.5326,-0.081819
3.1072,-0.36726,3.1833,-0.78052
2.9681,-0.59866,4.8304,0.6304
2.962,-2.051,8.784,1.9282
3.1758,1.3088,-0.73535,-1.2925
3.1113,3.0363,-4.4235,-1.4767
3.135,-3.6854,10.903,0.44923
3.4556,-0.65338,4.9845,0.36897
2.6029,-1.4864,4.9776,-0.67789
3.1321,0.083991,2.6085,-0.36624
2.8065,-1.3312,5.1859,-0.34401
2.6513,-1.6779,7.1808,1.1632
2.9681,-0.8573,6.4596,1.7027
3.1968,0.13974,1.9349,-0.92178
3.0049,0.63365,0.65269,-1.0361
2.6616,0.98209,0.76007,-0.0099603
3.1754,-0.35763,3.4632,-0.64848
2.8887,0.25221,3.0895,0.69823
2.826,0.98259,0.79685,-0.19267
2.9392,1.0047,0.59867,-0.33607
3.1026,-1.0933,5.7947,0.42487
3.2159,-0.77214,4.5201,-0.00085371
2.9735,0.54875,-0.12183,-1.8537
3.2177,0.9996,1.7652,0.66188
3.0068,-2.3854,8.1582,0.38384
2.9897,-0.68826,3.9241,-0.41508
3.1483,1.3889,-0.4232,-0.7946
3.2575,-0.053164,2.6123,-0.74923
2.8128,-1.6049,6.4074,0.436
3.3473,-0.4469,4.9621,0.55402
2.8526,0.14105,1.9727,-0.48467
2.8812,-0.75077,3.4876,-0.95993
2.8331,0.74774,1.6595,0.26071
3.3404,0.50147,2.572,0.27032
3.1801,0.84036,-0.3036,-1.7609
3.102,1.441,-0.45393,-0.70971
3.2369,0.88827,1.2282,-0.015001
2.798,-0.19723,3.1429,-0.011624
2.9406,-0.77828,5.1653,0.70722
3.1513,-2.1029,6.9068,-0.29138
3.0546,-0.9376,5.4237,0.59152
3.2861,-0.064904,3.2794,-0.12064
2.9179,-0.86925,5.2056,0.50026
3.4102,0.97359,-0.17631,-1.593
3.1774,-1.6487,7.2963,0.86814
2.8822,-2.4524,9.6963,1.7591
3.1092,-0.038939,3.6419,0.35799
2.9039,0.60993,0.9216,-0.8598
3.173,1.7238,-1.2775,-1.0689
2.9558,-0.67699,4.2503,-0.17844
3.1468,-1.7284,8.0141,1.4096
3.074,-0.74748,5.1946,0.65973
2.8549,-0.77759,4.5063,0.20894
3.1178,-2.389,9.4652,1.5533
2.9056,2.153,-2.6833,-1.261
2.5235,0.38335,1.8397,-0.093037
2.9877,0.81683,-0.50398,-1.8967
3.5341,0.7858,0.20865,-1.77
2.8246,-1.6847,6.8273,0.54719
3.2776,-0.6654,5.0502,0.46701
3.0171,0.23191,2.24,-0.41378
3.303,-2.7595,9.8852,1.0771
3.2275,-1.0971,6.5835,1.2691
2.8161,1.0785,1.0724,0.27144
2.9606,0.41727,1.2852,-0.88882
2.9009,-0.54335,3.6704,-0.26997
2.9959,1.7191,-1.452,-0.82018
3.2615,1.6711,-0.64266,-0.49194
2.8757,-0.5883,5.3616,1.3
2.6555,0.77977,0.96669,-0.17914
2.8388,-1.4171,6.6943,0.93829
2.7852,-1.1288,5.9248,0.78936
2.6644,-3.8107,11.997,1.6057
2.9937,0.30346,2.1463,-0.21555
3.0732,-0.49917,3.7849,-0.18883
2.9602,-1.5471,7.3579,1.407
2.7534,-1.6135,6.7113,0.69539
3.1215,1.0564,-0.85787,-1.7996
3.2239,-1.3567,5.1166,-0.73547
3.009,-0.3839,3.3928,-0.42326
3.0667,0.67102,1.2902,-0.38822
2.9911,-1.1911,6.412,1.031
3.1705,-1.3664,8.8076,2.9719
2.678,-0.38649,3.2928,-0.13223
3.3199,1.1661,1.2863,0.37951
2.9756,-1.2259,6.1668,0.69536
3.0265,-1.926,7.7622,0.89273
2.9585,-0.31659,4.2693,0.5857
3.0555,0.29172,1.6497,-0.75836
2.8953,0.082598,1.8522,-0.84278
3.1566,1.4784,-1.4659,-1.8312
3.4999,-1.3131,6.4808,0.56211
3.0538,-0.55098,5.6161,1.3284
2.7531,0.90075,0.72251,-0.21373
3.0378,1.6984,-0.34182,0.11218
2.8613,-3.3273,12.045,2.3759
2.7072,-0.792,3.8156,-0.66581
2.9777,0.81665,-0.49767,-1.858
2.7264,0.52531,1.1479,-0.60161
2.9379,-0.54879,3.2225,-0.89393
3.4698,-0.81899,5.7311,0.69181
2.899,-0.55687,3.8799,-0.13629
2.9136,0.53397,2.07,0.21631
2.9374,-1.0333,5.4964,0.47112
2.8012,1.1948,-0.35536,-0.74276
3.2844,0.22292,1.629,-0.7662
3.483,2.8622,-3.3995,-1.155
3.5321,0.4986,3.0973,0.67586
3.0708,1.6022,-1.3765,-1.3009
3.5771,0.31673,3.4123,0.56293
2.8587,-1.6241,6.3332,0.24275
3.4279,0.074495,3.4471,0.13982
2.9547,1.569,-0.47079,-0.33039
3.4356,-0.75283,5.8281,0.935
3.0212,2.209,-1.217,0.17401
3.2605,-0.18092,3.1311,-0.39858
3.0191,-0.39188,3.1594,-0.67287
3.0575,1.7334,-2.3158,-1.9185
3.0127,0.076902,2.6293,-0.33882
2.9765,-1.1471,5.318,0.17906
2.7258,-2.1012,8.404,1.2741
2.929,-2.348,8.4889,0.63001
2.8245,-0.4923,5.1016,1.182
3.1926,-1.7944,7.462,0.63666
2.9656,-1.1142,5.1022,-0.18384
3.1898,-0.63379,6.019,1.7214
2.944,0.78711,1.8549,0.62556
2.956,-0.29258,4.0162,0.43882
3.1956,0.060027,2.6665,-0.45936
3.2451,-0.26191,3.3266,-0.42337
2.9043,-0.4374,5.4974,1.8047
3.2055,-1.0453,5.855,0.51404
3.0571,1.0411,-1.0584,-1.9735
3.0478,2.0078,-1.1151,-0.2213
2.8035,0.65198,1.3174,-0.14426
3.1398,1.6798,-1.9522,-1.6839
3.0504,3.242,-4.7177,-1.2702
2.8016,1.8694,-1.4405,-0.53771
3.5483,0.76162,0.19251,-1.7875
2.7413,0.41582,0.72264,-1.2178
3.1213,0.11313,2.8603,-0.068511
2.6073,0.10357,1.7532,-0.74735
2.7426,0.95522,1.4699,0.53683
2.7374,-1.1185,5.5366,0.48325
3.1746,0.56981,2.2754,0.16299
2.933,-0.56946,4.5885,0.5297
3.28,-1.6107,6.4569,-0.066933
3.1651,-0.54745,3.7976,-0.26421
2.7361,-0.20807,3.5155,0.19328
3.0776,-0.30509,2.6178,-1.021
3.2241,0.66395,2.3793,0.48887
2.8896,0.65682,0.26047,-1.2665
2.8601,-0.16249,2.8856,-0.26342
3.2549,0.3046,2.0273,-0.56373
3.0749,1.9473,-2.3253,-1.5389
3.1524,0.7937,1.5538,0.040004
3.1395,-0.73058,4.3015,-0.32876
3.2274,-1.057,5.2101,-0.018069
3.0404,0.35712,2.4115,0.19442
3.185,-0.78642,5.9586,1.163
3.1485,-1.4661,6.7447,0.65621
3.3842,-1.0733,6.9692,1.5687
3.2597,-0.80821,5.7075,0.84065
2.7284,0.43529,0.88271,-1.021
2.4797,-1.1968,6.7262,1.6683
2.7844,-2.8978,10.038,1.5213
3.0425,-1.8598,8.1685,1.4097
3.0872,0.91391,-0.089288,-1.1789
2.9044,1.3166,-0.1885,-0.59683
2.9944,-3.4488,11.679,1.7864
3.1163,-1.5579,7.631,1.609
2.3969,2.5577,-3.402,-0.97854
2.9072,2.1016,-0.91081,0.33324
3.0822,-1.0658,6.4397,1.3544
2.9683,0.76216,1.1896,-0.13932
2.8909,1.9542,-1.4946,-0.38162
3.3579,0.83549,0.7807,-0.92095
2.6221,-0.54039,4.2313,0.52306
3.0429,1.591,-2.8752,-2.6939
3.1136,-1.2917,6.9829,1.3781
2.8512,0.62331,1.589,-0.04285
3.0138,0.46268,2.5943,0.55687
2.9374,0.36751,3.8448,1.5497
3.2556,0.15565,3.2346,0.44583
2.8094,-1.5649,6.7568,0.65416
2.7581,-0.014568,3.6135,0.86787
3.149,-0.78668,5.7639,0.98543
2.9314,0.77868,0.44957,-1.0486
3.291,2.2807,-2.222,-1.0521
3.2086,-0.37391,3.1568,-0.63673
3.1906,0.043388,3.0212,0.081584
3.4038,2.9367,-4.2987,-1.7981
3.1937,2.94,-3.8878,-1.2522
3.3782,2.3719,-1.9335,-0.48252
2.8,-2.6047,8.6894,0.60888
3.0239,-0.060669,3.1396,-0.12415
3.2041,-1.5773,8.0114,1.5807
2.7741,1.7185,-1.8759,-1.2234
3.1823,0.12817,2.94,0.12036
3.0193,-1.5774,7.4029,1.3196
2.8613,1.0313,0.25336,-0.60932
2.8753,-0.38809,3.1359,-0.39301
2.8169,-1.6943,7.0745,0.78702
2.8538,-0.87162,4.3671,-0.10355
3.2508,-1.5927,6.7352,0.30438
2.5463,-0.36829,4.1432,0.91161
3.1262,1.2839,0.25971,-0.20862
2.8037,0.91597,1.0911,0.042195
2.7024,-1.1791,5.7062,0.49994
3.2076,0.72993,-1.5305,-3.2299
2.9382,-1.5333,6.2521,0.32118
2.9773,-2.1717,8.0311,0.73603
2.948,-0.71602,5.6099,1.274
3.3392,-1.0217,6.3317,0.96575
3.1445,0.38451,2.6979,0.31046
3.259,0.534,1.5852,-0.70055
3.1158,3.9076,-5.9053,-1.0492
2.9572,0.84154,1.3463,0.12698
2.9193,-1.5876,6.2185,0.21989
2.8743,0.51281,1.2733,-0.63202
3.0297,1.4686,0.11793,-0.056819
2.8975,-0.25374,3.5612,0.048263
2.9691,1.7422,-2.2366,-1.6773
3.3594,0.091975,3.808,0.66279
2.903,0.72583,3.1637,1.6318
2.5164,-1.481,6.7245,0.99319
2.664,0.077432,2.2581,-0.14673
3.3148,0.61935,1.9901,-0.093474
3.0303,-1.2414,5.9633,0.37811
2.9766,-0.39513,2.8651,-0.76933
3.2925,-0.49817,4.4689,0.16811
2.8698,-2.291,10.028,2.4244
3.2328,0.59532,1.725,-0.30272
3.014,-0.61877,5.2059,1.0881
3.1492,1.4139,-0.029215,-0.51999
2.878,1.7993,-1.5891,-1.0726
2.7742,-0.012338,2.4874,-0.34813
3.067,0.66106,0.05585,-1.7345
2.7687,-0.72904,4.3727,0.11048
3.248,1.8532,-2.589,-2.1407
2.6303,-1.0225,6.1986,1.4505
3.1215,4.3702,-8.3468,-2.6386
3.0764,2.2448,-2.8063,-1.3745
2.9756,-0.10948,3.1857,-0.047395
3.0268,0.35762,1.7869,-0.46647
2.9327,0.06495,3.6613,0.63248
3.0738,0.94265,-0.020781,-0.99604
3.2209,1.0025,2.2276,1.1594
2.6915,-0.76724,4.3976,0.23941
2.8356,1.177,-0.44689,-1.1213
2.7374,-2.2402,8.2407,0.9445
2.583,-1.6218,6.7093,0.78102
2.7299,-0.91724,5.3537,0.74053
2.8988,-0.78596,5.7196,1.2738
3.0087,-1.3172,5.4199,-0.097895
2.94,1.0006,0.31693,-0.62213
2.8886,-1.6731,6.4389,0.10184
3.1644,-0.90958,5.6904,0.71227
3.0785,-2.3945,8.692,0.80398
2.7422,0.10017,2.7871,0.24814
2.9527,1.0845,-0.8051,-1.5617
2.716,0.97284,0.29371,-0.58102
3.3304,-1.8647,7.6628,0.48148
3.0443,0.436,2.0677,-0.16582
2.7714,1.9854,-2.8684,-1.6838
2.9307,-0.12176,3.0771,-0.022476
3.1547,-1.1489,5.4142,0.012242
2.8622,-0.15482,3.5652,0.39116
2.8931,3.0514,-5.6576,-2.4042
3.0798,0.21912,2.1082,-0.60292
2.9006,-0.52424,4.3826,0.46135
3.0352,-1.7577,7.9148,1.3827
2.6661,1.4349,-0.58396,-0.50958
3.0485,0.14767,2.748,-0.028619
2.3774,-0.96217,3.4616,-0.93438
3.2821,-1.4591,7.4678,1.3936
3.219,0.57937,2.7561,0.73046
3.484,-0.19581,3.9376,0.25018
2.8867,-1.4066,6.3397,0.62406
3.215,-0.26086,3.5982,-0.01562
2.9033,1.4633,-0.65817,-0.58414
3.2405,-0.97509,5.613,0.54823
2.7328,3.4228,-5.0308,-0.99717
3.4386,-2.1899,9.1208,1.5013
3.0845,-0.033962,3.1182,-0.031606
2.958,-1.7328,8.5406,2.1222
3.1696,1.2549,-0.13188,-0.65922
2.9747,0.37674,1.9956,-0.30587
2.969,0.035703,2.4831,-0.58572
3.0481,-1.6504,8.4547,2.2275
3.1312,-0.58994,4.6611,0.39901
3.103,1.057,1.1633,0.27606
2.8062,-0.7094,4.8271,0.45258
3.0346,-0.29126,3.5135,-0.11243
2.8746,0.4821,0.96529,-0.88648
3.0775,1.0569,0.46619,-0.60454
2.8121,-0.91742,5.4037,0.77438
2.843,1.9824,-1.1321,-0.18404
2.8726,-0.85149,4.1081,-0.51838
2.9806,-1.1858,6.6799,1.2906
3.5749,1.238,0.61354,-0.48627
2.9062,1.4507,-0.79026,-0.70576
3.2048,0.49691,2.5196,0.37179
2.9882,1.089,0.40079,-0.43405
2.4944,-0.13714,1.4131,-1.2428
3.0959,0.038214,2.6125,-0.29077
2.747,-2.1204,7.6564,0.62364
3.0517,0.73761,0.53057,-1.046
2.9972,1.0335,1.6988,0.77861
3.1277,0.68686,1.3222,-0.4511
3.1055,-1.5766,6.6209,0.31667
3.1321,2.041,-1.383,-0.36368
2.7501,-2.3021,8.3,0.88939
2.7561,1.1487,-0.9938,-1.3438
3.0329,-0.66521,4.1648,-0.18658
3.0102,-1.6919,7.9512,1.5481
3.0959,-1.2731,6.976,1.1779
2.8,-1.2138,7.46,2.1921
2.6923,0.4971,0.83165,-0.77868
2.8998,-0.25137,4.5092,1.1392
2.7015,-0.89436,3.044,-1.5355
3.1169,-0.42931,3.0941,-0.78992
2.8917,-3.0461,11.679,2.7363
3.2161,-0.36791,4.685,0.75197
3.3064,-2.1185,8.1836,0.67373
2.89,-1.3833,7.0027,1.278
2.8895,0.15163,3.066,0.38015
2.7762,-0.33444,2.8595,-0.76156
3.0392,0.0097329,3.4187,0.29482
3.2377,2.9484,-4.3982,-1.5663
2.951,-0.35504,4.9264,1.1556
3.0306,-0.11625,3.6657,0.33912
2.8633,-0.13519,2.9768,-0.21457
2.8566,-2.8252,9.026,0.55383
3.2111,0.0024342,3.121,-0.020899
3.1657,1.0938,-0.18579,-1.1859
3.2651,1.9841,-2.5423,-1.7334
3.333,-0.88104,5.1835,-0.063798
2.6369,-2.3503,8.7727,1.4348
3.022,-0.70791,4.7903,0.35425
3.2172,0.22063,3.4417,0.59089
3.1405,1.0857,0.96995,0.018779
3.3287,-0.52439,5.0598,0.62216
2.8749,2.0175,-2.211,-0.95397
2.9938,0.52298,2.6275,0.77657
3.0676,2.9869,-2.9511,0.045616
2.7746,-0.24544,3.4169,0.17448
3.186,-0.30944,4.2614,0.52633
2.716,0.22508,1.6502,-0.84453
2.961,1.0902,0.97063,0.20883
2.9739,0.36372,2.6942,0.33685
2.579,-1.114,5.2055,0.17803
2.9366,-1.3055,6.5008,0.93675
3.1018,1.4798,-0.35659,-0.34621
2.9063,0.25902,4.1376,1.7096
3.1139,1.8473,-2.5858,-2.075
2.9402,1.0513,1.7866,0.85707
2.4351,1.3149,0.13987,0.1171
3.0951,-0.23077,3.9983,0.52591
2.7603,-1.9864,8.0752,1.4565
2.8261,-0.22547,3.289,-0.13801
2.9334,0.58717,0.92123,-0.92408
3.2168,0.82849,1.1364,-0.4524
3.1416,0.33199,3.1831,0.81827
2.768,-0.45186,4.3085,0.59758
2.9186,1.5844,0.25498,0.30226
3.1761,-0.32661,4.7514,1.0359
2.6555,-2.8374,10.203,1.7849
2.9829,-1.4851,6.2963,0.28084
3.4949,-3.4774,11.895,1.5928
3.0767,0.73255,0.46688,-1.0739
3.4463,-0.97739,6.48,1.2281
3.1266,-1.7329,7.0851,0.54239
2.9141,-0.095712,2.8522,-0.089088
2.9024,0.79083,0.0092137,-1.3337
2.9252,-0.087113,3.929,0.94016
2.8078,-0.73561,5.6339,1.347
3.0148,-3.5086,12.754,2.6798
3.4206,0.73806,0.65332,-1.1166
2.7413,-1.0888,4.7688,-0.3164
3.1695,-2.934,9.4815,0.64074
3.184,-1.2441,5.6141,0.12044
2.9778,-2.7374,10.135,1.7096
3.0498,0.53794,1.9525,-0.0015128
3.2034,0.36093,2.9594,0.47091
2.8194,0.65099,0.7867,-0.63852
2.8853,-1.123,4.956,-0.18439
3.0956,0.79716,0.70064,-0.79649
3.5237,2.5026,-1.085,0.44315
2.8485,3.2578,-5.3875,-1.8244
2.965,0.35804,0.94801,-1.2983
2.8093,0.99174,0.80561,-0.1191
2.7923,-0.75104,3.8366,-0.62899
2.7135,1.0034,-0.79384,-1.6322
2.8598,-0.15638,3.9003,0.64319
3.0193,-1.528,6.5622,0.40507
3.0064,-2.0857,7.3573,0.24729
3.3002,1.1467,1.4422,0.58855
2.5949,-0.27075,2.6297,-0.50047
2.8263,0.13121,1.9556,-0.55266
3.1257,-0.42934,4.002,-0.021419
3.1504,-1.6848,7.2488,0.84819
3.3935,2.2354,-2.5925,-1.5008
2.4707,-0.076509,2.0605,-0.62189
3.1234,1.2613,-0.77622,-1.2492
2.7804,-2.3055,9.9074,2.4723
3.2343,-0.87431,5.7672,0.92997
3.0539,-1.9642,8.1161,1.1394
2.7811,0.47736,0.82079,-1.268
2.8313,-1.0615,4.9243,-0.13392
2.9123,0.31215,2.2996,-0.058573
2.8206,-0.32074,4.0614,0.55305
2.943,-0.65152,4.5293,0.42568
3.019,1.1989,-1.1821,-1.9168
3.2503,2.0337,-2.341,-1.5556
3.1887,0.35678,2.7676,0.3191
3.3068,-2.6106,8.627,0.13538
2.6895,0.66357,0.61194,-0.69767
3.0591,-1.6276,7.0676,0.66774
2.892,-0.82949,5.3668,0.68598
2.8194,-0.2716,3.5444,0.11051
2.8338,-2.0266,7.727,0.94164
3.2632,0.85099,0.73196,-0.63112
3.0542,3.4373,-5.3638,-1.4957
2.8318,-0.76028,4.6062,0.22915
3.2185,-3.1092,10.856,1.3312
2.9102,0.96212,1.5935,0.45702
2.8224,2.3825,-2.042,-0.19298
3.4635,-0.53481,5.2872,0.8289
3.1392,1.895,-1.2591,-0.65809
3.0505,3.0253,-4.1104,-1.1401
3.1429,0.61057,1.8075,-0.066795
2.5198,3.7589,-7.5731,-2.6321
3.1055,-1.1737,6.0114,0.66557
2.9451,-1.1784,5.5536,0.23236
3.1879,-0.022747,3.1034,0.0048118
2.9706,0.17226,3.1575,0.54746
3.1898,1.2899,0.12747,-0.50892
2.8657,-1.0185,6.1879,1.1626
3.1117,1.8302,-1.2984,-0.9119
2.8064,1.7571,-0.73624,-0.12472
3.0771,2.4177,-2.23,-0.45903
3.2115,0.77044,1.3006,-0.2942
2.7665,-1.2316,5.4055,0.15707
2.6002,-0.38955,2.2467,-1.0882
2.9761,0.61926,1.8832,0.22321
3.3002,0.21256,3.2328,0.26787
3.0681,2.5663,-1.6955,0.52056
2.8781,1.092,0.56281,-0.11712
2.7658,-0.0043907,2.3897,-0.34027
2.7172,1.9033,-2.4468,-1.5329
3.1716,0.49652,0.18018,-1.8886
2.8254,0.11333,2.3128,-0.23171
2.737,-2.9305,11.433,2.9054
2.8891,-3.1355,11.211,1.8178
2.5185,-0.32582,2.3888,-0.77214
2.833,-2.2019,9.0044,1.847
3.4559,-0.96234,5.8606,0.52927
3.1271,0.3298,2.732,0.16193
2.9087,-1.1309,5.4571,0.43285
3.0204,-1.6703,7.533,1.1206
3.2296,-2.6156,9.3166,0.98145
2.9037,-2.6515,8.7426,0.58604
3.0324,0.25487,2.5964,0.041702
3.3977,1.5025,-0.060357,-0.46256
3.0526,-0.064914,4.4146,1.0184
3.0046,-0.28104,3.1069,-0.37637
2.789,-0.96181,4.6484,-0.21927
2.9431,0.047643,3.8285,0.90511
2.672,0.47215,1.6976,-0.1993
2.8273,-0.22963,4.0049,0.63763
3.1806,0.69929,2.5652,0.78091
3.0629,-0.79664,3.8019,-0.6977
3.3689,-0.15737,5.1745,1.4734
3.3473,1.2259,1.2277,0.39966
3.2551,0.94314,0.21678,-1.1195
3.0821,-0.69402,5.3342,0.90783
3.2097,-3.3832,11.541,1.6773
3.0677,-0.27584,3.9093,0.31759
3.1791,1.3565,-0.23479,-0.63648
2.8327,1.2089,-0.67396,-1.1335
2.7399,-0.11234,3.1268,0.15545
3.1747,-0.17294,2.5899,-0.83619
2.9237,-0.92717,4.9832,0.1325
3.1069,0.99805,0.81432,-0.24098
